payment_id,order_id,gateway_payment_id,amount,method,status,currency,captured_at,settled,source
PAY-0911,ORD-911,pay_000911axkkkkkkk,10325.47,CARD,CAPTURED,,2025-03-18T02:07:17Z,,
PAY-0912,ORD-912,pay_000912axkkkkkkkkk,364.34,CARD,CAPTURED,,2025-03-18T01:57:40Z,,
PAY-0914,ORD-914,pay_000914axkkkk,583.52,CARD,CAPTURED,,2025-03-18T04:10:57Z,,
PAY-0915,ORD-915,pay_000915axkkkkkkk,12553.67,CARD,CAPTURED,,2025-03-18T05:02:10Z,,
PAY-0916,ORD-916,pay_000916axkkkkkk,1180.62,CARD,CAPTURED,,2025-03-18T10:34:38Z,,
PAY-0917,ORD-917,pay_000917axkkkkk,2030.97,UPI,CAPTURED,,2025-03-18T07:12:56Z,,
PAY-0919,ORD-919,pay_000919axkkkk,1128.24,CARD,CAPTURED,,2025-03-18T16:17:08Z,,
PAY-0920,ORD-920,pay_000920axkkkkkkk,484.45,CARD,CAPTURED,,2025-03-18T12:49:04Z,,
PAY-0921,ORD-921,pay_000921axkkkkkkk,179.4,UPI,CAPTURED,,2025-03-18T21:04:51Z,,
PAY-0921-2,ORD-921,pay_000921bxkkkkkkk,119.6,UPI,CAPTURED,,2025-03-18T21:05:51Z,,
PAY-0922,ORD-922,pay_000922axkkkkkkkkk,921.77,CARD,CAPTURED,,2025-03-18T16:33:46Z,,
PAY-0923,ORD-923,pay_000923axkkkkkk,714.92,UPI,CAPTURED,,2025-03-18T20:13:44Z,,
PAY-0923-2,ORD-923,pay_000923bxkkkkkkkkkk,476.61,UPI,CAPTURED,,2025-03-18T20:24:44Z,,
PAY-0924,ORD-924,pay_000924axkkkkkkkkk,2928.51,CARD,CAPTURED,,2025-03-18T21:42:27Z,,
PAY-0925,ORD-925,pay_000925axkkkkkkk,2793.58,UPI,CAPTURED,,2025-03-19T05:34:46Z,,
PAY-0926,ORD-926,pay_000926axkkkk,903.5,CARD,CAPTURED,,2025-03-18T23:57:27Z,,
PAY-0927,ORD-927,pay_000927axkkkkk,851.16,UPI,CAPTURED,,2025-03-19T07:23:31Z,,
PAY-0928,ORD-928,pay_000928axkkkkkkk,435.92,UPI,CAPTURED,,2025-03-19T04:48:17Z,,
PAY-0929,ORD-929,pay_000929axkkkkkkk,299.0,UPI,CAPTURED,,2025-03-19T07:41:13Z,,
PAY-0930,ORD-930,pay_000930axkkkkkkkkkk,1005.3,CARD,CAPTURED,,2025-03-19T08:35:45Z,,
PAY-0931,ORD-931,pay_000931axkkkkkk,4646.37,CARD,CAPTURED,,2025-03-19T13:25:19Z,,
PAY-0932,ORD-932,pay_000932axkkkkkkkkk,1244.43,UPI,CAPTURED,,2025-03-19T17:11:10Z,,
PAY-0933,ORD-933,pay_000933axkkkkkk,2553.39,UPI,CAPTURED,,2025-03-19T14:11:55Z,,
PAY-0934,ORD-934,pay_000934axkkkkkkkk,492.84,WALLET,CAPTURED,,2025-03-19T19:59:19Z,,
PAY-0936,ORD-936,pay_000936axkkkkkk,2569.18,CARD,CAPTURED,,2025-03-19T23:02:02Z,,
PAY-0937,ORD-937,pay_000937axkkkkkk,982.67,UPI,CAPTURED,,2025-03-20T02:52:56Z,,
PAY-0938,ORD-938,pay_000938axkkkkkkkkkk,887.1,UPI,CAPTURED,,2025-03-20T00:55:45Z,,
PAY-0939,ORD-939,pay_000939axkkkkk,299.0,UPI,CAPTURED,,2025-03-20T07:17:30Z,,
PAY-0940,ORD-940,pay_000940axkkkkk,1491.55,UPI,CAPTURED,,2025-03-20T05:33:01Z,,
PAY-0941,ORD-941,pay_000941axkkkk,3417.29,NETBANKING,CAPTURED,,2025-03-20T05:53:04Z,,
PAY-0942,ORD-942,pay_000942axkkkk,1596.97,UPI,CAPTURED,,2025-03-20T11:38:11Z,,
PAY-0943,ORD-943,pay_000943axkkkk,4972.67,CARD,CAPTURED,,2025-03-20T13:27:49Z,,
PAY-0944,ORD-944,pay_000944axkkkkkkkkkk,1933.21,NETBANKING,CAPTURED,,2025-03-20T16:45:31Z,,
PAY-0945,ORD-945,pay_000945axkkkkkkkkkk,1477.37,WALLET,CAPTURED,,2025-03-20T18:22:15Z,,
PAY-0946,ORD-946,pay_000946axkkkkkkkkk,1030.7,CARD,CAPTURED,,2025-03-20T14:40:21Z,,
PAY-0947,ORD-947,pay_000947axkkkk,646.74,UPI,CAPTURED,,2025-03-20T22:36:27Z,,
PAY-0948,ORD-948,pay_000948axkkkkkkkk,10433.65,NETBANKING,CAPTURED,,2025-03-21T00:49:59Z,,
PAY-0949,ORD-949,pay_000949axkkkkkkkk,4660.88,CARD,CAPTURED,,2025-03-20T20:54:51Z,,
PAY-0950,ORD-950,pay_000950axkkkkkkkkkk,926.23,CARD,CAPTURED,,2025-03-21T00:15:10Z,,
PAY-0951,ORD-951,pay_000951axkkkkkkkkk,2187.73,UPI,CAPTURED,,2025-03-21T00:19:12Z,,
PAY-0952,ORD-952,pay_000952axkkkk,4044.97,CARD,CAPTURED,,2025-03-21T06:18:05Z,,
PAY-0953,ORD-953,pay_000953axkkkkkkkk,416.23,CARD,CAPTURED,,2025-03-21T03:06:56Z,,
PAY-0954,ORD-954,pay_000954axkkkkkkkkkk,1215.66,CARD,CAPTURED,,2025-03-21T07:33:10Z,,
PAY-0955,ORD-955,pay_000955axkkkk,4823.44,UPI,CAPTURED,,2025-03-21T11:55:07Z,,
PAY-0956,ORD-956,pay_000956axkkkkkkk,736.78,UPI,CAPTURED,,2025-03-21T14:50:27Z,,
PAY-0957,ORD-957,pay_000957axkkkk,1160.12,NETBANKING,CAPTURED,,2025-03-21T13:56:23Z,,
PAY-0958,ORD-958,pay_000958axkkkkkkk,509.61,UPI,CAPTURED,,2025-03-21T16:09:54Z,,
PAY-0959,ORD-959,pay_000959axkkkkkkkk,923.59,UPI,CAPTURED,,2025-03-21T20:52:39Z,,
PAY-0960,ORD-960,pay_000960axkkkkkkkkkk,502.46,CARD,CAPTURED,,2025-03-21T18:00:20Z,,
PAY-0961,ORD-961,pay_000961axkkkkkkkkkk,1418.98,CARD,CAPTURED,,2025-03-21T18:49:25Z,,
PAY-0962,ORD-962,pay_000962axkkkkkkkk,8047.86,EMI,CAPTURED,,2025-03-22T01:31:08Z,,
PAY-0963,ORD-963,pay_000963axkkkkkk,328.19,CARD,CAPTURED,,2025-03-22T04:07:50Z,,
PAY-0964,ORD-964,pay_000964axkkkkkkkkkk,1236.04,CARD,CAPTURED,,2025-03-22T07:26:08Z,,
PAY-0965,ORD-965,pay_000965axkkkkkkkk,1198.49,CARD,CAPTURED,,2025-03-22T07:23:57Z,,
PAY-0966,ORD-966,pay_000966axkkkkkkkkk,7108.5,CARD,CAPTURED,,2025-03-22T05:41:54Z,,
PAY-0967,ORD-967,pay_000967axkkkkkkkk,1029.57,UPI,CAPTURED,,2025-03-22T06:24:48Z,,
PAY-0968,ORD-968,pay_000968axkkkkkk,8030.21,UPI,CAPTURED,,2025-03-22T13:40:47Z,,
PAY-0969,ORD-969,pay_000969axkkkkkkkk,299.0,UPI,CAPTURED,,2025-03-22T16:12:46Z,,
PAY-0970,ORD-970,pay_000970axkkkkkk,502.31,UPI,CAPTURED,,2025-03-22T14:04:29Z,,
PAY-0971,ORD-971,pay_000971axkkkkkkkkk,1334.44,UPI,CAPTURED,,2025-03-22T20:51:01Z,,
PAY-0972,ORD-972,pay_000972axkkkkkkkkkk,1246.18,CARD,CAPTURED,,2025-03-22T21:06:12Z,,
PAY-0973,ORD-973,pay_000973axkkkkkkkkk,757.36,EMI,CAPTURED,,2025-03-22T22:28:18Z,,
PAY-0974,ORD-974,pay_000974axkkkkkkkkk,3479.25,WALLET,CAPTURED,,2025-03-23T02:17:11Z,,
PAY-0975,ORD-975,pay_000975axkkkk,798.59,CARD,CAPTURED,,2025-03-22T21:59:15Z,,
PAY-0976,ORD-976,pay_000976axkkkkk,2373.33,WALLET,CAPTURED,,2025-03-23T05:46:51Z,,
PAY-0977,ORD-977,pay_000977axkkkkkkkkkk,2221.66,WALLET,CAPTURED,,2025-03-23T05:33:58Z,,
PAY-0978,ORD-978,pay_000978axkkkkkkkkk,1178.08,CARD,CAPTURED,,2025-03-23T09:24:11Z,,
PAY-0979,ORD-979,pay_000979axkkkkkkkk,313.48,NETBANKING,CAPTURED,,2025-03-23T04:40:03Z,,
PAY-0980,ORD-980,pay_000980axkkkkkkkkk,5168.8,CARD,CAPTURED,,2025-03-23T09:13:08Z,,
PAY-0981,ORD-981,pay_000981axkkkkkkkkkk,522.49,NETBANKING,CAPTURED,,2025-03-23T12:58:19Z,,
PAY-0982,ORD-982,pay_000982axkkkkkkkk,493.55,NETBANKING,CAPTURED,,2025-03-23T13:56:13Z,,
PAY-0983,ORD-983,pay_000983axkkkkkkkkk,451.49,NETBANKING,CAPTURED,,2025-03-23T17:58:24Z,,
PAY-0984,ORD-984,pay_000984axkkkkkkkkk,14543.28,UPI,CAPTURED,,2025-03-23T17:02:23Z,,
PAY-0985,ORD-985,pay_000985axkkkkkkkkkk,1438.71,WALLET,CAPTURED,,2025-03-23T16:26:32Z,,
PAY-0986,ORD-986,pay_000986axkkkk,1539.48,EMI,CAPTURED,,2025-03-23T22:08:04Z,,
PAY-0988,ORD-988,pay_000988axkkkkkkkk,337.1,CARD,CAPTURED,,2025-03-24T00:26:51Z,,
PAY-0989,ORD-989,pay_000989axkkkkkkkkk,553.1,CARD,CAPTURED,,2025-03-23T23:15:17Z,,
PAY-0990,ORD-990,pay_000990axkkkkkk,1442.57,CARD,CAPTURED,,2025-03-24T08:49:13Z,,
PAY-0991,ORD-991,pay_000991axkkkkkkkkkk,1361.94,CARD,CAPTURED,,2025-03-24T06:47:32Z,,
PAY-0992,ORD-992,pay_000992axkkkk,1771.83,NETBANKING,CAPTURED,,2025-03-24T12:24:06Z,,
PAY-0994,ORD-994,pay_000994axkkkkkkkk,299.0,CARD,CAPTURED,,2025-03-24T09:35:23Z,,
PAY-0995,ORD-995,pay_000995axkkkkk,1546.13,CARD,CAPTURED,,2025-03-24T14:39:22Z,,
PAY-0996,ORD-996,pay_000996axkkkkkkkkk,1604.99,UPI,CAPTURED,,2025-03-24T15:50:18Z,,
PAY-0997,ORD-997,pay_000997axkkkkkkk,299.0,WALLET,CAPTURED,,2025-03-24T20:15:28Z,,
PAY-0998,ORD-998,pay_000998axkkkkkkkk,6297.12,NETBANKING,CAPTURED,,2025-03-24T23:55:50Z,,
PAY-0999,ORD-999,pay_000999axkkkkk,478.24,CARD,CAPTURED,,2025-03-24T22:26:11Z,,
PAY-1000,ORD-1000,pay_001000axkkkkkkk,621.1,EMI,CAPTURED,,2025-03-25T02:35:17Z,,
PAY-9001,ORD-9001,pay_hero_9001,10000.00,CARD,CAPTURED,INR,2025-04-01T10:05:00Z,TRUE,RAZORPAY
