recon_result_id,reconcile_run_id,direction,left_entity,left_record_id,right_entity,right_record_id,status,expected_amount,actual_amount,variance,explained_variance,unexplained_variance,variance_class,tolerance_id,matched_at,notes
rcn-00115,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0028,core.bank_transactions,BNK-0028,MATCHED,4463.84,4463.84,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00116,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-29,core.payments,PAY-0029,MATCHED,2630.34,2630.34,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00117,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0029,core.settlements,SET-0029,MATCHED,2617.93,2617.93,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00118,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0029,core.gateway_fees,FEE-0029,MATCHED,10.52,10.52,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00119,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0029,core.bank_transactions,BNK-0029,MATCHED,2617.93,2617.93,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00120,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-30,core.payments,PAY-0030,MATCHED,590.71,590.71,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00121,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0030,core.settlements,SET-0030,MATCHED,576.77,576.77,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00122,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0030,core.gateway_fees,FEE-0030,MATCHED,11.81,11.81,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00123,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0030,core.bank_transactions,BNK-0030,MATCHED,576.77,576.77,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00124,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-31,core.payments,PAY-0031,MATCHED,767.46,767.46,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00125,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0031,core.settlements,SET-0031,MATCHED,749.35,749.35,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00126,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0031,core.gateway_fees,FEE-0031,MATCHED,15.35,15.35,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00127,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0031,core.bank_transactions,BNK-0031,MATCHED,749.35,749.35,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00128,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-32,core.payments,PAY-0032,MATCHED,3860.33,3860.33,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00129,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0032,core.settlements,SET-0032,MATCHED,3842.11,3842.11,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00130,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0032,core.gateway_fees,FEE-0032,MATCHED,15.44,15.44,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00131,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0032,core.bank_transactions,BNK-0032,MATCHED,3842.11,3842.11,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00132,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-33,core.payments,PAY-0033,MATCHED,4557.52,4557.52,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00133,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0033,core.settlements,SET-0033,MATCHED,4449.96,4449.96,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00134,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0033,core.gateway_fees,FEE-0033,MATCHED,91.15,91.15,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00135,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0033,core.bank_transactions,BNK-0033,MATCHED,4449.96,4449.96,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00136,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-34,core.payments,PAY-0034,MATCHED,1253.66,1253.66,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00137,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0034,core.settlements,SET-0034,MATCHED,1247.75,1247.75,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00138,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0034,core.gateway_fees,FEE-0034,MATCHED,5.01,5.01,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00139,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0034,core.bank_transactions,BNK-0034,MATCHED,1247.75,1247.75,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00140,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-35,core.payments,PAY-0035,MATCHED,1094.66,1094.66,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00141,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0035,core.settlements,SET-0035,MISMATCH,788.18,783.01,5.17,0,5.17,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00142,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0035,core.gateway_fees,FEE-0035,MISMATCH,4.38,8.76,-4.38,0,4.38,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-00143,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0035,core.bank_transactions,BNK-0035,MATCHED,783.01,783.01,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00144,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0035,core.refunds,REF-0035,MATCHED,302.52,302.52,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00145,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-36,core.payments,PAY-0036,MATCHED,4333.42,4333.42,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00146,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0036,core.settlements,SET-0036,MISMATCH,4312.97,4018.73,294.24,0,294.24,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00147,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0036,core.gateway_fees,FEE-0036,MATCHED,17.33,17.33,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00148,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0036,core.bank_transactions,BNK-0036,MATCHED,4018.73,4018.73,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00149,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-37,core.payments,PAY-0037,MATCHED,1423.49,1423.49,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00150,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0037,core.settlements,SET-0037,MATCHED,1389.9,1389.9,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00151,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0037,core.gateway_fees,FEE-0037,MATCHED,28.47,28.47,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00152,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0037,core.bank_transactions,BNK-0037,MATCHED,1389.9,1389.9,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00153,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-38,core.payments,PAY-0038,MATCHED,4377.35,4377.35,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00154,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0038,core.settlements,SET-0038,MATCHED,2889.78,2889.78,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00155,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0038,core.gateway_fees,FEE-0038,MATCHED,87.55,87.55,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00156,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0038,core.bank_transactions,BNK-0038,MATCHED,2889.78,2889.78,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00157,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0038,core.refunds,REF-0038,MATCHED,1412.51,1412.51,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00158,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-39,core.payments,PAY-0039,MATCHED,308.08,308.08,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00159,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0039,core.settlements,SET-0039,MATCHED,300.81,300.81,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00160,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0039,core.gateway_fees,FEE-0039,MATCHED,6.16,6.16,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00161,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0039,core.bank_transactions,BNK-0039,MATCHED,300.81,300.81,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00162,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-40,core.payments,PAY-0040,MATCHED,393.21,393.21,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00163,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0040,core.settlements,SET-0040,MATCHED,382.31,382.31,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00164,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0040,core.gateway_fees,FEE-0040,MATCHED,9.24,9.24,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00165,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0040,core.bank_transactions,BNK-0040,MATCHED,382.31,382.31,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00166,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-41,core.payments,PAY-0041,MATCHED,1838.76,1838.76,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00167,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0041,core.settlements,SET-0041,MATCHED,1182.06,1180.13,1.93,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00168,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0041,core.gateway_fees,FEE-0041,MISMATCH,7.36,9.29,-1.93,0,1.93,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-00169,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0041,core.bank_transactions,BNK-0041,MATCHED,1180.13,1180.13,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00170,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0041,core.refunds,REF-0041,MATCHED,650.62,650.62,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00171,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-42,core.payments,PAY-0042,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00172,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0042,core.settlements,SET-0042,MATCHED,284.84,284.84,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00173,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0042,core.gateway_fees,FEE-0042,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00174,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0042,core.bank_transactions,BNK-0042,MATCHED,284.84,284.84,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00175,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-43,core.payments,PAY-0043,MATCHED,456.96,456.96,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00176,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0043,core.settlements,SET-0043,MATCHED,446.17,446.17,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00177,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0043,core.gateway_fees,FEE-0043,MATCHED,9.14,9.14,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00178,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0043,core.bank_transactions,BNK-0043,MATCHED,446.17,446.17,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00179,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-44,core.payments,PAY-0044,MATCHED,912.64,912.64,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00180,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0044,core.settlements,SET-0044,MATCHED,892.18,892.18,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00181,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0044,core.gateway_fees,FEE-0044,MATCHED,17.34,17.34,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00182,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0044,core.bank_transactions,BNK-0044,MATCHED,892.18,892.18,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00183,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-45,core.payments,PAY-0045,MATCHED,976.98,976.98,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00184,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0045,core.settlements,SET-0045,MATCHED,972.37,972.37,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00185,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0045,core.gateway_fees,FEE-0045,MATCHED,3.91,3.91,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00186,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0045,core.bank_transactions,BNK-0045,MATCHED,972.37,972.37,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00187,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-46,core.payments,PAY-0046,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00188,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0046,core.settlements,SET-0046,MATCHED,175.16,175.16,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00189,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0046,core.gateway_fees,FEE-0046,MATCHED,3.59,3.59,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00190,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0046,core.bank_transactions,BNK-0046,MATCHED,175.16,175.16,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00191,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0046-2,core.settlements,SET-0046-2,MATCHED,116.78,116.78,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00192,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0046-2,core.gateway_fees,FEE-0046-2,MATCHED,2.39,2.39,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00193,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0046-2,core.bank_transactions,BNK-0046-2,MATCHED,116.78,116.78,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00194,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-47,core.payments,PAY-0047,MATCHED,3665.08,3665.08,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00195,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0047,core.settlements,SET-0047,MATCHED,3647.78,3647.78,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00196,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0047,core.gateway_fees,FEE-0047,MATCHED,14.66,14.66,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00197,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0047,core.bank_transactions,BNK-0047,MATCHED,3647.78,3647.78,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00198,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-48,core.payments,PAY-0048,MATCHED,6119.47,6119.47,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00199,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0048,core.settlements,SET-0048,MISMATCH,627.42,617.48,9.94,0,9.94,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00200,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0048,core.gateway_fees,FEE-0048,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00201,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0048,core.bank_transactions,BNK-0048,MATCHED,617.48,617.48,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00202,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0048,core.refunds,REF-0048,MATCHED,3040.04,3040.04,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00203,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0048-2,core.settlements,SET-0048-2,MATCHED,2433.63,2433.63,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00204,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0048-2,core.gateway_fees,FEE-0048-2,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00205,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0048-2,core.bank_transactions,BNK-0048-2,MATCHED,2433.63,2433.63,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00206,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-49,core.payments,PAY-0049,MATCHED,785.78,785.78,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00207,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0049,core.settlements,SET-0049,MATCHED,763.99,763.99,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00208,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0049,core.gateway_fees,FEE-0049,MATCHED,18.47,18.47,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00209,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0049,core.bank_transactions,BNK-0049,MATCHED,763.99,763.99,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00210,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-50,core.payments,PAY-0050,MATCHED,831.75,831.75,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00211,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0050,core.settlements,SET-0050,MISMATCH,827.82,823.89,3.93,0,3.93,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00212,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0050,core.gateway_fees,FEE-0050,MISMATCH,3.33,6.66,-3.33,0,3.33,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-00213,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0050,core.bank_transactions,BNK-0050,MATCHED,823.89,823.89,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00214,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-51,core.payments,PAY-0051,MATCHED,357.66,357.66,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00215,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0051,core.settlements,SET-0051,MISMATCH,347.74,343.18,4.56,0,4.56,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00216,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0051,core.gateway_fees,FEE-0051,MISMATCH,8.41,12.97,-4.56,0,4.56,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-00217,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0051,core.bank_transactions,BNK-0051,MATCHED,343.18,343.18,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00218,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-52,core.payments,PAY-0052,MATCHED,801.73,801.73,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00219,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0052,core.settlements,SET-0052,MATCHED,783.76,783.76,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00220,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0052,core.gateway_fees,FEE-0052,MATCHED,15.23,15.23,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00221,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0052,core.bank_transactions,BNK-0052,MATCHED,783.76,783.76,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00222,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-53,core.payments,PAY-0053,MATCHED,1334.35,1334.35,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00223,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0053,core.settlements,SET-0053,MATCHED,1328.05,1328.05,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00224,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0053,core.gateway_fees,FEE-0053,MATCHED,5.34,5.34,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00225,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0053,core.bank_transactions,BNK-0053,MATCHED,1328.05,1328.05,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00226,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-54,core.payments,PAY-0054,MATCHED,964.05,964.05,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00227,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0054,core.settlements,SET-0054,MISMATCH,666.58,661.24,5.34,0,5.34,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
