identity_match_id,entity_type,left_system,left_entity,left_record_id,right_system,right_entity,right_record_id,match_method,confidence,status,conflict_detail,matched_at
idm-00161,ORDER,SHOPIFY,core.orders,ORD-81,RAZORPAY,core.payments,PAY-0081,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00162,INVOICE,SHOPIFY,core.orders,ORD-81,ACCOUNTING,core.invoices,INV-0081,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00163,ORDER,SHOPIFY,core.orders,ORD-82,RAZORPAY,core.payments,PAY-0082,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00164,INVOICE,SHOPIFY,core.orders,ORD-82,ACCOUNTING,core.invoices,INV-0082,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00165,ORDER,SHOPIFY,core.orders,ORD-83,RAZORPAY,core.payments,PAY-0083,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00166,INVOICE,SHOPIFY,core.orders,ORD-83,ACCOUNTING,core.invoices,INV-0083,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00167,ORDER,SHOPIFY,core.orders,ORD-84,RAZORPAY,core.payments,PAY-0084,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00168,INVOICE,SHOPIFY,core.orders,ORD-84,ACCOUNTING,core.invoices,INV-0084,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00169,ORDER,SHOPIFY,core.orders,ORD-85,RAZORPAY,core.payments,PAY-0085,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00170,INVOICE,SHOPIFY,core.orders,ORD-85,ACCOUNTING,core.invoices,INV-0085,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00171,ORDER,SHOPIFY,core.orders,ORD-86,RAZORPAY,core.payments,PAY-0086,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00172,INVOICE,SHOPIFY,core.orders,ORD-86,ACCOUNTING,core.invoices,INV-0086,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00173,ORDER,SHOPIFY,core.orders,ORD-87,RAZORPAY,core.payments,PAY-0087,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00174,INVOICE,SHOPIFY,core.orders,ORD-87,ACCOUNTING,core.invoices,INV-0087,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00175,ORDER,SHOPIFY,core.orders,ORD-88,RAZORPAY,core.payments,PAY-0088,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00176,INVOICE,SHOPIFY,core.orders,ORD-88,ACCOUNTING,core.invoices,INV-0088,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00177,ORDER,SHOPIFY,core.orders,ORD-89,RAZORPAY,core.payments,PAY-0089,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00178,INVOICE,SHOPIFY,core.orders,ORD-89,ACCOUNTING,core.invoices,INV-0089,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00179,ORDER,SHOPIFY,core.orders,ORD-90,RAZORPAY,core.payments,PAY-0090,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00180,INVOICE,SHOPIFY,core.orders,ORD-90,ACCOUNTING,core.invoices,INV-0090,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00181,ORDER,SHOPIFY,core.orders,ORD-91,RAZORPAY,core.payments,PAY-0091,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00182,INVOICE,SHOPIFY,core.orders,ORD-91,ACCOUNTING,core.invoices,INV-0091,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00183,ORDER,SHOPIFY,core.orders,ORD-92,RAZORPAY,core.payments,PAY-0092,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00184,INVOICE,SHOPIFY,core.orders,ORD-92,ACCOUNTING,core.invoices,INV-0092,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00185,ORDER,SHOPIFY,core.orders,ORD-93,RAZORPAY,core.payments,PAY-0093,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00186,INVOICE,SHOPIFY,core.orders,ORD-93,ACCOUNTING,core.invoices,INV-0093,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00187,ORDER,SHOPIFY,core.orders,ORD-94,RAZORPAY,core.payments,PAY-0094,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00188,INVOICE,SHOPIFY,core.orders,ORD-94,ACCOUNTING,core.invoices,INV-0094,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00189,ORDER,SHOPIFY,core.orders,ORD-95,RAZORPAY,core.payments,PAY-0095,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00190,INVOICE,SHOPIFY,core.orders,ORD-95,ACCOUNTING,core.invoices,INV-0095,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00191,ORDER,SHOPIFY,core.orders,ORD-96,RAZORPAY,core.payments,PAY-0096,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00192,INVOICE,SHOPIFY,core.orders,ORD-96,ACCOUNTING,core.invoices,INV-0096,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00193,ORDER,SHOPIFY,core.orders,ORD-97,RAZORPAY,core.payments,PAY-0097,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00194,INVOICE,SHOPIFY,core.orders,ORD-97,ACCOUNTING,core.invoices,INV-0097,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00195,ORDER,SHOPIFY,core.orders,ORD-98,RAZORPAY,core.payments,PAY-0098,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00196,INVOICE,SHOPIFY,core.orders,ORD-98,ACCOUNTING,core.invoices,INV-0098,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00197,ORDER,SHOPIFY,core.orders,ORD-99,RAZORPAY,core.payments,PAY-0099,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00198,INVOICE,SHOPIFY,core.orders,ORD-99,ACCOUNTING,core.invoices,INV-0099,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00199,ORDER,SHOPIFY,core.orders,ORD-100,RAZORPAY,core.payments,PAY-0100,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00200,INVOICE,SHOPIFY,core.orders,ORD-100,ACCOUNTING,core.invoices,INV-0100,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00201,ORDER,SHOPIFY,core.orders,ORD-101,RAZORPAY,core.payments,PAY-0101,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00202,INVOICE,SHOPIFY,core.orders,ORD-101,ACCOUNTING,core.invoices,INV-0101,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00203,ORDER,SHOPIFY,core.orders,ORD-102,RAZORPAY,core.payments,PAY-0102,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00204,INVOICE,SHOPIFY,core.orders,ORD-102,ACCOUNTING,core.invoices,INV-0102,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00205,ORDER,SHOPIFY,core.orders,ORD-103,RAZORPAY,core.payments,PAY-0103,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00206,INVOICE,SHOPIFY,core.orders,ORD-103,ACCOUNTING,core.invoices,INV-0103,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00207,ORDER,SHOPIFY,core.orders,ORD-104,RAZORPAY,core.payments,PAY-0104,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00208,INVOICE,SHOPIFY,core.orders,ORD-104,ACCOUNTING,core.invoices,INV-0104,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00209,ORDER,SHOPIFY,core.orders,ORD-105,RAZORPAY,core.payments,PAY-0105,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00210,INVOICE,SHOPIFY,core.orders,ORD-105,ACCOUNTING,core.invoices,INV-0105,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00211,ORDER,SHOPIFY,core.orders,ORD-106,RAZORPAY,core.payments,PAY-0106,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00212,INVOICE,SHOPIFY,core.orders,ORD-106,ACCOUNTING,core.invoices,INV-0106,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00213,ORDER,SHOPIFY,core.orders,ORD-107,RAZORPAY,core.payments,PAY-0107,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00214,INVOICE,SHOPIFY,core.orders,ORD-107,ACCOUNTING,core.invoices,INV-0107,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00215,ORDER,SHOPIFY,core.orders,ORD-108,RAZORPAY,core.payments,PAY-0108,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00216,INVOICE,SHOPIFY,core.orders,ORD-108,ACCOUNTING,core.invoices,INV-0108,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00217,ORDER,SHOPIFY,core.orders,ORD-109,RAZORPAY,core.payments,PAY-0109,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00218,INVOICE,SHOPIFY,core.orders,ORD-109,ACCOUNTING,core.invoices,INV-0109,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00219,ORDER,SHOPIFY,core.orders,ORD-110,RAZORPAY,core.payments,PAY-0110,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00220,INVOICE,SHOPIFY,core.orders,ORD-110,ACCOUNTING,core.invoices,INV-0110,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00221,ORDER,SHOPIFY,core.orders,ORD-111,RAZORPAY,core.payments,PAY-0111,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00222,INVOICE,SHOPIFY,core.orders,ORD-111,ACCOUNTING,core.invoices,INV-0111,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00223,ORDER,SHOPIFY,core.orders,ORD-112,RAZORPAY,core.payments,PAY-0112,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00224,INVOICE,SHOPIFY,core.orders,ORD-112,ACCOUNTING,core.invoices,INV-0112,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00225,ORDER,SHOPIFY,core.orders,ORD-113,RAZORPAY,core.payments,PAY-0113,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00226,INVOICE,SHOPIFY,core.orders,ORD-113,ACCOUNTING,core.invoices,INV-0113,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00227,ORDER,SHOPIFY,core.orders,ORD-114,RAZORPAY,core.payments,PAY-0114,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00228,INVOICE,SHOPIFY,core.orders,ORD-114,ACCOUNTING,core.invoices,INV-0114,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00229,ORDER,SHOPIFY,core.orders,ORD-115,RAZORPAY,core.payments,PAY-0115,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00230,INVOICE,SHOPIFY,core.orders,ORD-115,ACCOUNTING,core.invoices,INV-0115,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00231,ORDER,SHOPIFY,core.orders,ORD-116,RAZORPAY,core.payments,PAY-0116,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00232,INVOICE,SHOPIFY,core.orders,ORD-116,ACCOUNTING,core.invoices,INV-0116,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00233,ORDER,SHOPIFY,core.orders,ORD-117,RAZORPAY,core.payments,PAY-0117,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00234,INVOICE,SHOPIFY,core.orders,ORD-117,ACCOUNTING,core.invoices,INV-0117,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00235,ORDER,SHOPIFY,core.orders,ORD-118,RAZORPAY,core.payments,PAY-0118,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00236,INVOICE,SHOPIFY,core.orders,ORD-118,ACCOUNTING,core.invoices,INV-0118,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00237,ORDER,SHOPIFY,core.orders,ORD-119,RAZORPAY,core.payments,PAY-0119,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00238,INVOICE,SHOPIFY,core.orders,ORD-119,ACCOUNTING,core.invoices,INV-0119,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00239,ORDER,SHOPIFY,core.orders,ORD-120,RAZORPAY,core.payments,PAY-0120,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00240,INVOICE,SHOPIFY,core.orders,ORD-120,ACCOUNTING,core.invoices,INV-0120,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00241,ORDER,SHOPIFY,core.orders,ORD-121,RAZORPAY,core.payments,PAY-0121,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00242,INVOICE,SHOPIFY,core.orders,ORD-121,ACCOUNTING,core.invoices,INV-0121,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00243,ORDER,SHOPIFY,core.orders,ORD-122,RAZORPAY,core.payments,PAY-0122,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00244,INVOICE,SHOPIFY,core.orders,ORD-122,ACCOUNTING,core.invoices,INV-0122,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00245,ORDER,SHOPIFY,core.orders,ORD-123,RAZORPAY,core.payments,PAY-0123,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00246,INVOICE,SHOPIFY,core.orders,ORD-123,ACCOUNTING,core.invoices,INV-0123,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00247,ORDER,SHOPIFY,core.orders,ORD-124,RAZORPAY,core.payments,PAY-0124,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00248,INVOICE,SHOPIFY,core.orders,ORD-124,ACCOUNTING,core.invoices,INV-0124,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00249,ORDER,SHOPIFY,core.orders,ORD-125,RAZORPAY,core.payments,PAY-0125,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00250,INVOICE,SHOPIFY,core.orders,ORD-125,ACCOUNTING,core.invoices,INV-0125,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00251,ORDER,SHOPIFY,core.orders,ORD-126,RAZORPAY,core.payments,PAY-0126,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00252,INVOICE,SHOPIFY,core.orders,ORD-126,ACCOUNTING,core.invoices,INV-0126,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00253,ORDER,SHOPIFY,core.orders,ORD-127,RAZORPAY,core.payments,PAY-0127,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00254,INVOICE,SHOPIFY,core.orders,ORD-127,ACCOUNTING,core.invoices,INV-0127,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00255,ORDER,SHOPIFY,core.orders,ORD-128,RAZORPAY,core.payments,PAY-0128,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00256,INVOICE,SHOPIFY,core.orders,ORD-128,ACCOUNTING,core.invoices,INV-0128,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00257,ORDER,SHOPIFY,core.orders,ORD-129,RAZORPAY,core.payments,PAY-0129,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00258,INVOICE,SHOPIFY,core.orders,ORD-129,ACCOUNTING,core.invoices,INV-0129,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00259,ORDER,SHOPIFY,core.orders,ORD-130,RAZORPAY,core.payments,PAY-0130,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00260,INVOICE,SHOPIFY,core.orders,ORD-130,ACCOUNTING,core.invoices,INV-0130,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00261,ORDER,SHOPIFY,core.orders,ORD-131,RAZORPAY,core.payments,PAY-0131,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00262,INVOICE,SHOPIFY,core.orders,ORD-131,ACCOUNTING,core.invoices,INV-0131,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00263,ORDER,SHOPIFY,core.orders,ORD-132,RAZORPAY,core.payments,PAY-0132,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00264,INVOICE,SHOPIFY,core.orders,ORD-132,ACCOUNTING,core.invoices,INV-0132,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00265,ORDER,SHOPIFY,core.orders,ORD-133,RAZORPAY,core.payments,PAY-0133,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00266,INVOICE,SHOPIFY,core.orders,ORD-133,ACCOUNTING,core.invoices,INV-0133,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00267,ORDER,SHOPIFY,core.orders,ORD-134,RAZORPAY,core.payments,PAY-0134,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00268,INVOICE,SHOPIFY,core.orders,ORD-134,ACCOUNTING,core.invoices,INV-0134,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00269,ORDER,SHOPIFY,core.orders,ORD-136,RAZORPAY,core.payments,PAY-0136,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00270,INVOICE,SHOPIFY,core.orders,ORD-136,ACCOUNTING,core.invoices,INV-0136,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00271,ORDER,SHOPIFY,core.orders,ORD-137,RAZORPAY,core.payments,PAY-0137,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00272,INVOICE,SHOPIFY,core.orders,ORD-137,ACCOUNTING,core.invoices,INV-0137,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00273,ORDER,SHOPIFY,core.orders,ORD-138,RAZORPAY,core.payments,PAY-0138,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00274,INVOICE,SHOPIFY,core.orders,ORD-138,ACCOUNTING,core.invoices,INV-0138,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00275,ORDER,SHOPIFY,core.orders,ORD-139,RAZORPAY,core.payments,PAY-0139,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00276,INVOICE,SHOPIFY,core.orders,ORD-139,ACCOUNTING,core.invoices,INV-0139,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00277,ORDER,SHOPIFY,core.orders,ORD-140,RAZORPAY,core.payments,PAY-0140,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00278,INVOICE,SHOPIFY,core.orders,ORD-140,ACCOUNTING,core.invoices,INV-0140,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00279,ORDER,SHOPIFY,core.orders,ORD-141,RAZORPAY,core.payments,PAY-0141,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00280,INVOICE,SHOPIFY,core.orders,ORD-141,ACCOUNTING,core.invoices,INV-0141,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00281,ORDER,SHOPIFY,core.orders,ORD-142,RAZORPAY,core.payments,PAY-0142,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00282,INVOICE,SHOPIFY,core.orders,ORD-142,ACCOUNTING,core.invoices,INV-0142,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00283,ORDER,SHOPIFY,core.orders,ORD-143,RAZORPAY,core.payments,PAY-0143,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00284,INVOICE,SHOPIFY,core.orders,ORD-143,ACCOUNTING,core.invoices,INV-0143,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00285,ORDER,SHOPIFY,core.orders,ORD-144,RAZORPAY,core.payments,PAY-0144,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00286,INVOICE,SHOPIFY,core.orders,ORD-144,ACCOUNTING,core.invoices,INV-0144,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00287,ORDER,SHOPIFY,core.orders,ORD-145,RAZORPAY,core.payments,PAY-0145,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00288,INVOICE,SHOPIFY,core.orders,ORD-145,ACCOUNTING,core.invoices,INV-0145,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00289,ORDER,SHOPIFY,core.orders,ORD-146,RAZORPAY,core.payments,PAY-0146,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00290,INVOICE,SHOPIFY,core.orders,ORD-146,ACCOUNTING,core.invoices,INV-0146,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00291,ORDER,SHOPIFY,core.orders,ORD-147,RAZORPAY,core.payments,PAY-0147,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00292,INVOICE,SHOPIFY,core.orders,ORD-147,ACCOUNTING,core.invoices,INV-0147,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00293,ORDER,SHOPIFY,core.orders,ORD-148,RAZORPAY,core.payments,PAY-0148,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00294,INVOICE,SHOPIFY,core.orders,ORD-148,ACCOUNTING,core.invoices,INV-0148,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00295,ORDER,SHOPIFY,core.orders,ORD-149,RAZORPAY,core.payments,PAY-0149,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00296,INVOICE,SHOPIFY,core.orders,ORD-149,ACCOUNTING,core.invoices,INV-0149,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00297,ORDER,SHOPIFY,core.orders,ORD-150,RAZORPAY,core.payments,PAY-0150,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00298,INVOICE,SHOPIFY,core.orders,ORD-150,ACCOUNTING,core.invoices,INV-0150,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00299,ORDER,SHOPIFY,core.orders,ORD-151,RAZORPAY,core.payments,PAY-0151,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00300,INVOICE,SHOPIFY,core.orders,ORD-151,ACCOUNTING,core.invoices,INV-0151,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00301,ORDER,SHOPIFY,core.orders,ORD-152,RAZORPAY,core.payments,PAY-0152,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00302,INVOICE,SHOPIFY,core.orders,ORD-152,ACCOUNTING,core.invoices,INV-0152,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00303,ORDER,SHOPIFY,core.orders,ORD-153,RAZORPAY,core.payments,PAY-0153,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00304,INVOICE,SHOPIFY,core.orders,ORD-153,ACCOUNTING,core.invoices,INV-0153,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00305,ORDER,SHOPIFY,core.orders,ORD-154,RAZORPAY,core.payments,PAY-0154,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00306,INVOICE,SHOPIFY,core.orders,ORD-154,ACCOUNTING,core.invoices,INV-0154,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00307,ORDER,SHOPIFY,core.orders,ORD-155,RAZORPAY,core.payments,PAY-0155,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00308,INVOICE,SHOPIFY,core.orders,ORD-155,ACCOUNTING,core.invoices,INV-0155,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00309,ORDER,SHOPIFY,core.orders,ORD-156,RAZORPAY,core.payments,PAY-0156,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00310,INVOICE,SHOPIFY,core.orders,ORD-156,ACCOUNTING,core.invoices,INV-0156,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00311,ORDER,SHOPIFY,core.orders,ORD-157,RAZORPAY,core.payments,PAY-0157,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00312,INVOICE,SHOPIFY,core.orders,ORD-157,ACCOUNTING,core.invoices,INV-0157,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00313,ORDER,SHOPIFY,core.orders,ORD-158,RAZORPAY,core.payments,PAY-0158,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00314,INVOICE,SHOPIFY,core.orders,ORD-158,ACCOUNTING,core.invoices,INV-0158,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00315,ORDER,SHOPIFY,core.orders,ORD-159,RAZORPAY,core.payments,PAY-0159,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00316,INVOICE,SHOPIFY,core.orders,ORD-159,ACCOUNTING,core.invoices,INV-0159,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00317,ORDER,SHOPIFY,core.orders,ORD-160,RAZORPAY,core.payments,PAY-0160,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00318,INVOICE,SHOPIFY,core.orders,ORD-160,ACCOUNTING,core.invoices,INV-0160,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00319,ORDER,SHOPIFY,core.orders,ORD-161,RAZORPAY,core.payments,PAY-0161,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00320,INVOICE,SHOPIFY,core.orders,ORD-161,ACCOUNTING,core.invoices,INV-0161,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00321,ORDER,SHOPIFY,core.orders,ORD-162,RAZORPAY,core.payments,PAY-0162,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
